case,width,height,draw_width,draw_height,index,simulation_publish_ms,edt_dispatch_ms,edt_paint_ms,published,enemies,player_bullets,enemy_bullets,particles
world2_normal_600,600,400,600,375,52,6.507800,0.082500,2.237600,true,6,32,12,120
world2_normal_600,600,400,600,375,53,6.653200,0.086600,2.399600,true,6,32,12,120
world2_normal_600,600,400,600,375,54,6.733500,0.082500,2.220700,true,6,32,12,120
world2_normal_600,600,400,600,375,55,6.792100,0.086300,2.330500,true,6,32,12,120
world2_normal_600,600,400,600,375,56,7.112000,0.079500,2.257100,true,6,32,12,120
world2_normal_600,600,400,600,375,57,6.621000,0.086000,2.461500,true,6,32,12,120
world2_normal_600,600,400,600,375,58,6.907200,0.084200,2.307300,true,6,32,12,120
world2_normal_600,600,400,600,375,59,6.625800,0.092200,2.550500,true,6,32,12,120
world2_normal_600,600,400,600,375,60,6.713100,0.075100,2.391600,true,6,32,12,120
world2_normal_600,600,400,600,375,61,6.720200,0.106300,2.637300,true,6,32,12,120
world2_normal_600,600,400,600,375,62,6.708100,0.084800,2.495900,true,6,32,12,120
world2_normal_600,600,400,600,375,63,7.958200,0.093500,2.379600,true,6,32,12,120
world2_normal_600,600,400,600,375,64,6.893500,0.091000,2.542000,true,6,32,12,120
world2_normal_600,600,400,600,375,65,6.567900,0.099500,2.214300,true,6,32,12,120
world2_normal_600,600,400,600,375,66,6.531400,0.127900,2.460500,true,6,32,13,120
world2_normal_600,600,400,600,375,67,7.146000,0.136900,2.353000,true,6,32,12,120
world2_normal_600,600,400,600,375,68,6.925800,0.132600,2.343100,true,6,32,12,120
world2_normal_600,600,400,600,375,69,6.849700,0.075100,2.357300,true,6,32,12,120
world2_normal_600,600,400,600,375,70,7.612400,0.080700,2.336800,true,6,32,12,120
world2_normal_600,600,400,600,375,71,6.844600,0.066200,2.510100,true,6,32,12,120
world2_normal_600,600,400,600,375,72,7.310000,0.070700,2.511900,true,6,32,12,120
world2_normal_600,600,400,600,375,73,6.523300,0.093600,2.806400,true,6,32,12,120
world2_normal_600,600,400,600,375,74,7.071200,0.066600,2.381100,true,6,32,12,120
world2_normal_600,600,400,600,375,75,7.297000,0.087400,2.354600,true,6,32,12,120
world2_normal_600,600,400,600,375,76,7.315300,0.078400,2.508700,true,6,32,12,120
world2_normal_600,600,400,600,375,77,6.627300,0.081100,2.491800,true,6,32,12,120
world2_normal_600,600,400,600,375,78,6.479200,0.070300,2.507000,true,6,32,12,120
world2_normal_600,600,400,600,375,79,7.008900,0.081600,2.340800,true,6,32,12,120
world2_normal_600,600,400,600,375,80,6.678900,0.104700,3.431400,true,6,32,12,120
world2_normal_600,600,400,600,375,81,7.205500,0.084300,2.360300,true,6,32,12,120
world2_normal_600,600,400,600,375,82,6.400000,0.079600,2.354500,true,6,32,12,120
world2_normal_600,600,400,600,375,83,6.746800,0.071500,2.293600,true,6,32,12,120
world2_normal_600,600,400,600,375,84,7.099600,0.077800,2.415700,true,6,32,12,120
world2_normal_600,600,400,600,375,85,6.411800,0.065900,2.430200,true,6,32,12,120
world2_normal_600,600,400,600,375,86,7.051400,0.073800,2.313800,true,6,32,12,120
world2_normal_600,600,400,600,375,87,6.625300,0.068900,2.276900,true,6,32,12,120
world2_normal_600,600,400,600,375,88,6.899700,0.068800,2.224200,true,6,32,12,120
world2_normal_600,600,400,600,375,89,6.336100,0.067300,2.308300,true,6,32,12,120
world2_normal_600,600,400,600,375,90,6.217600,0.065000,2.223200,true,6,32,12,120
world2_normal_600,600,400,600,375,91,6.656300,0.065300,2.198300,true,6,32,12,120
world2_normal_600,600,400,600,375,92,6.638200,0.076100,2.385600,true,6,32,12,120
world2_normal_600,600,400,600,375,93,6.569300,0.063100,2.377900,true,6,32,12,120
world2_normal_600,600,400,600,375,94,6.441100,0.078100,2.212000,true,6,32,12,120
world2_normal_600,600,400,600,375,95,6.639100,0.076300,2.426600,true,6,32,12,120
world2_normal_600,600,400,600,375,96,7.633600,0.218000,2.365000,true,6,32,12,120
world2_normal_600,600,400,600,375,97,6.553800,0.072400,2.378700,true,6,32,12,120
world2_normal_600,600,400,600,375,98,7.071900,0.067600,2.426700,true,6,32,12,120
world2_normal_600,600,400,600,375,99,6.504700,0.088600,2.451900,true,6,32,12,120
world2_normal_600,600,400,600,375,100,6.631400,0.068300,2.380100,true,6,32,12,120
world2_normal_600,600,400,600,375,101,6.668500,0.096400,2.377100,true,6,32,12,120
world2_normal_600,600,400,600,375,102,6.668400,0.074800,2.365200,true,6,32,12,120
world2_normal_600,600,400,600,375,103,6.605800,0.088400,2.307300,true,6,32,12,120
world2_normal_600,600,400,600,375,104,7.121400,0.089000,2.387400,true,6,32,12,120
world2_normal_600,600,400,600,375,105,6.354800,0.084500,2.230200,true,6,32,12,120
world2_normal_600,600,400,600,375,106,6.433100,0.085800,2.231100,true,6,32,12,120
world2_normal_600,600,400,600,375,107,6.416200,0.085300,2.310100,true,6,32,12,120
world2_normal_600,600,400,600,375,108,6.875300,0.069500,2.672500,true,6,32,12,120
world2_normal_600,600,400,600,375,109,6.515700,0.097100,2.410900,true,6,32,12,120
world2_normal_600,600,400,600,375,110,6.495700,0.065200,2.355900,true,6,32,12,120
world2_normal_600,600,400,600,375,111,6.415700,0.092700,2.398300,true,6,32,12,120
world2_normal_600,600,400,600,375,112,6.424700,0.067900,2.374800,true,6,32,12,120
world2_normal_600,600,400,600,375,113,6.339900,0.095700,2.686400,true,6,32,12,120
world2_normal_600,600,400,600,375,114,6.564100,0.063400,2.196700,true,6,32,12,120
world2_normal_600,600,400,600,375,115,6.300000,0.083900,2.681300,true,6,32,12,120
world2_normal_600,600,400,600,375,116,6.872000,0.084100,2.307900,true,6,32,12,120
world2_normal_600,600,400,600,375,117,6.540900,0.101500,2.325400,true,6,32,12,120
world2_normal_600,600,400,600,375,118,6.891100,0.062600,2.141800,true,6,32,12,120
world2_normal_600,600,400,600,375,119,6.901700,0.078300,2.248700,true,6,32,12,120
world2_normal_600,600,400,600,375,120,6.908200,0.065700,2.353100,true,6,32,12,120
world2_normal_600,600,400,600,375,121,6.794600,0.080300,2.207800,true,6,32,12,120
world2_normal_600,600,400,600,375,122,6.815200,0.070600,2.331100,true,6,32,12,120
world2_normal_600,600,400,600,375,123,7.968000,0.074400,2.409400,true,6,32,12,120
world2_normal_600,600,400,600,375,124,6.544800,0.068000,2.422400,true,6,32,12,120
world2_normal_600,600,400,600,375,125,6.703300,0.068100,2.355200,true,6,32,12,120
world2_normal_600,600,400,600,375,126,6.600400,0.060500,2.944900,true,6,32,12,120
world2_normal_600,600,400,600,375,127,7.027700,0.066300,2.177900,true,6,32,12,120
world2_normal_600,600,400,600,375,128,6.680500,0.112100,2.736400,true,6,32,12,120
world2_normal_600,600,400,600,375,129,6.924500,0.067400,2.370100,true,6,32,12,120
