case,width,height,draw_width,draw_height,index,simulation_publish_ms,edt_dispatch_ms,edt_paint_ms,published,enemies,player_bullets,enemy_bullets,particles
world2_normal_600,600,400,600,375,5,7.093400,0.103400,2.458100,true,6,32,12,120
world2_normal_600,600,400,600,375,6,6.561100,0.077400,2.375300,true,6,32,12,120
world2_normal_600,600,400,600,375,7,6.634500,0.089500,2.399500,true,6,32,12,120
world2_normal_600,600,400,600,375,8,6.726100,0.077400,2.221200,true,6,32,12,120
world2_normal_600,600,400,600,375,9,6.974900,0.098400,2.299700,true,6,32,12,120
world2_normal_600,600,400,600,375,10,6.942500,0.075900,2.408000,true,6,32,12,120
world2_normal_600,600,400,600,375,11,6.907900,0.094100,2.234000,true,6,32,12,120
world2_normal_600,600,400,600,375,12,6.862200,0.080100,2.459000,true,6,32,12,120
world2_normal_600,600,400,600,375,13,7.139800,0.091300,2.215000,true,6,32,12,120
world2_normal_600,600,400,600,375,14,8.063400,0.112400,2.705700,true,6,32,12,120
world2_normal_600,600,400,600,375,15,6.857900,0.083100,2.482200,true,6,32,12,120
world2_normal_600,600,400,600,375,16,6.918700,0.094500,2.222500,true,6,32,12,120
world2_normal_600,600,400,600,375,17,6.671300,0.080500,2.395100,true,6,32,12,120
world2_normal_600,600,400,600,375,18,7.072000,0.081100,2.216100,true,6,32,12,120
world2_normal_600,600,400,600,375,19,6.663300,0.077600,2.485200,true,6,32,12,120
world2_normal_600,600,400,600,375,20,6.842000,0.090100,2.390600,true,6,32,12,120
world2_normal_600,600,400,600,375,21,6.846500,0.077800,2.332500,true,6,32,12,120
world2_normal_600,600,400,600,375,22,6.908600,0.092600,2.523200,true,6,32,12,120
world2_normal_600,600,400,600,375,23,7.203700,0.087700,2.537300,true,6,32,12,120
world2_normal_600,600,400,600,375,24,6.798700,0.080500,2.351900,true,6,32,12,120
world2_normal_600,600,400,600,375,25,6.965800,0.106200,2.280900,true,6,32,12,120
world2_normal_600,600,400,600,375,26,6.808800,0.095500,2.694200,true,6,32,12,120
world2_normal_600,600,400,600,375,27,7.099300,0.079600,2.190500,true,6,32,12,120
world2_normal_600,600,400,600,375,28,6.783700,0.080000,2.464300,true,6,32,12,120
world2_normal_600,600,400,600,375,29,6.536700,0.088000,2.235200,true,6,32,12,120
world2_normal_600,600,400,600,375,30,6.740600,0.080200,2.414300,true,6,32,12,120
world2_normal_600,600,400,600,375,31,6.661000,0.084400,2.223500,true,6,32,12,120
world2_normal_600,600,400,600,375,32,6.747200,0.077400,2.366200,true,6,32,12,120
world2_normal_600,600,400,600,375,33,7.754800,0.076100,2.422800,true,6,32,12,120
world2_normal_600,600,400,600,375,34,6.762200,0.096300,2.823600,true,6,32,12,120
world2_normal_600,600,400,600,375,35,6.843700,0.078600,2.461900,true,6,32,12,120
world2_normal_600,600,400,600,375,36,6.877700,0.085500,2.243500,true,6,32,13,120
world2_normal_600,600,400,600,375,37,6.987300,0.088100,2.369100,true,6,32,12,120
world2_normal_600,600,400,600,375,38,6.758900,0.085600,2.518000,true,6,32,12,120
world2_normal_600,600,400,600,375,39,6.863800,0.072100,2.691800,true,6,32,12,120
world2_normal_600,600,400,600,375,40,6.807900,0.085000,2.258500,true,6,32,13,120
world2_normal_600,600,400,600,375,41,6.621800,0.107700,2.810600,true,6,32,12,120
world2_normal_600,600,400,600,375,42,7.427400,0.077900,2.421100,true,6,32,12,120
world2_normal_600,600,400,600,375,43,7.591000,0.078700,2.377800,true,6,32,12,120
world2_normal_600,600,400,600,375,44,6.926600,0.118400,2.479900,true,6,32,12,120
world2_normal_600,600,400,600,375,45,6.816700,0.119200,2.372600,true,6,32,12,120
world2_normal_600,600,400,600,375,46,7.142500,0.198400,2.790100,true,6,32,12,120
world2_normal_600,600,400,600,375,47,6.766400,0.076600,2.294700,true,6,32,12,120
world2_normal_600,600,400,600,375,48,7.015000,0.104400,2.227800,true,6,32,12,120
world2_normal_600,600,400,600,375,49,6.869000,0.108600,2.403500,true,6,32,12,120
world2_normal_600,600,400,600,375,50,7.234800,0.074800,2.225300,true,6,32,12,120
world2_normal_600,600,400,600,375,51,7.054100,0.073200,2.428200,true,6,32,12,120
world2_normal_600,600,400,600,375,52,7.946500,0.068400,2.459800,true,6,32,12,120
world2_normal_600,600,400,600,375,53,6.901700,0.076400,2.283000,true,6,32,12,120
