tick,x,y,hp,lives,bombs,state,battle,wave,alive,kills,brokenProps,target,reason,worldTick,keyLeft,keyRight,hitstop,ctxHitstop,camera,sessionState
9720,9125.0,34.8,10,3,0,RUNNING,false,0,5,37,4,SLAG_SPITTER,engage:SLAG_SPITTER,9602,false,false,0,0,8836.999999999995,RUNNING
9840,9125.0,152.0,10,3,0,RUNNING,false,0,5,37,4,SLAG_SPITTER,engage:SLAG_SPITTER,9722,false,false,0,0,8836.999999999995,RUNNING
9960,9125.0,134.4,10,3,0,RUNNING,false,0,5,37,4,SLAG_SPITTER,double-jump,9842,false,false,0,0,8836.999999999995,RUNNING
10080,9125.0,60.8,10,3,0,RUNNING,false,0,5,37,4,SLAG_SPITTER,engage:SLAG_SPITTER,9962,false,false,0,0,8836.999999999995,RUNNING
10200,9125.0,285.0,25,3,0,RUNNING,false,0,5,37,4,SLAG_SPITTER,engage:SLAG_SPITTER,10082,false,false,0,0,8836.999999999995,RUNNING
10312,9125.0,36.4,10,3,0,RUNNING,false,0,5,37,4,SLAG_SPITTER,damage:engage:SLAG_SPITTER,10194,false,false,0,0,8836.999999999995,RUNNING
10320,9125.0,16.4,10,3,0,RUNNING,false,0,5,37,4,SLAG_SPITTER,engage:SLAG_SPITTER,10202,false,false,0,0,8836.999999999995,RUNNING
10440,9125.0,181.6,10,3,0,RUNNING,false,0,5,37,4,SLAG_SPITTER,engage:SLAG_SPITTER,10322,false,false,0,0,8836.999999999995,RUNNING
10560,9125.0,58.4,10,3,0,RUNNING,false,0,5,37,4,SLAG_SPITTER,engage:SLAG_SPITTER,10442,false,false,0,0,8836.999999999995,RUNNING
10680,9125.0,138.4,10,3,0,RUNNING,false,0,5,37,4,SLAG_SPITTER,engage:SLAG_SPITTER,10562,false,false,0,0,8836.999999999995,RUNNING
10793,6351.8,450.0,100,2,0,RUNNING,false,0,0,37,4,SLAG_SPITTER,engage:SLAG_SPITTER,10675,false,false,0,0,8836.999999999995,RUNNING
10800,8872.0,450.0,100,2,0,RUNNING,false,0,0,37,4,route,advance,10682,false,true,0,0,8657.075885592962,RUNNING
10800,8872.0,450.0,100,2,0,RUNNING,false,0,0,37,4,route,progress-stalled:1884,10682,false,true,0,0,8657.075885592962,RUNNING
10920,9330.0,181.8,100,2,0,RUNNING,false,0,0,37,4,route,advance,10802,false,false,0,0,9039.896227446734,RUNNING
11040,9780.0,450.0,100,2,0,RUNNING,false,0,1,37,4,SLAG_SPITTER,engage:SLAG_SPITTER,10922,false,false,0,0,9491.783795233747,RUNNING
11081,9905.0,344.6,100,2,0,BOSS_WARNING,false,0,0,37,4,SLAG_SPITTER,engage:SLAG_SPITTER,10963,false,true,0,0,9584.239602190384,BOSS_WARNING
11160,10115.8,462.0,100,2,0,BOSS_WARNING,false,0,0,37,4,SLAG_SPITTER,engage:SLAG_SPITTER,11042,false,true,0,0,9584.239602190384,BOSS_WARNING
11269,10224.2,462.0,100,2,0,BOSS_FIGHT,false,0,0,37,4,SLAG_SPITTER,END:REACHED_BOSS,11150,false,true,0,0,9584.239602190384,BOSS_FIGHT
