tick,x,y,hp,lives,bombs,state,battle,wave,alive,kills,brokenProps,target,reason,worldTick,keyLeft,keyRight,hitstop,ctxHitstop,camera,sessionState
1440,2700.0,259.0,52,3,3,RUNNING,true,3,2,9,3,MIRROR,engage:MIRROR,1414,false,false,0,0,1849.9999999999993,RUNNING
1560,2700.0,43.4,52,3,3,RUNNING,true,3,2,9,3,MIRROR,engage:MIRROR,1534,false,false,0,0,1849.9999999999993,RUNNING
1562,2700.0,50.4,52,3,2,RUNNING,true,3,0,11,3,MIRROR,emergency-bomb,1536,false,false,0,0,1849.9999999999993,RUNNING
1680,2790.0,316.8,52,3,2,RUNNING,false,0,1,11,3,LURKER,hazard-dash,1654,false,false,0,0,2493.4979945527916,RUNNING
1704,2855.0,408.6,52,3,2,RUNNING,false,0,0,12,3,LURKER,engage:LURKER,1678,false,false,4,0,2564.7136417787774,RUNNING
1800,3315.0,384.6,52,3,2,RUNNING,false,0,1,12,3,SPORE_POD,engage:SPORE_POD,1770,false,true,0,0,2998.6666750284403,RUNNING
1821,3420.0,325.8,52,3,2,RUNNING,false,0,2,12,4,SPORE_POD,engage:SPORE_POD,1791,false,true,0,0,3103.6666669421493,RUNNING
1902,3605.0,280.4,37,3,2,RUNNING,false,0,2,12,4,SPORE_POD,damage:engage:SPORE_POD,1872,false,false,0,0,3314.660471722319,RUNNING
1903,3605.0,269.8,37,3,2,RUNNING,false,0,1,13,4,SPORE_POD,engage:SPORE_POD,1873,false,false,4,0,3315.011400963971,RUNNING
1920,3670.0,186.6,37,3,2,RUNNING,false,0,1,13,4,MIRROR,engage:MIRROR,1886,false,true,0,0,3356.85188976974,RUNNING
2002,3830.0,450.0,37,3,2,RUNNING,false,0,1,14,4,MIRROR,engage:MIRROR,1968,false,false,4,0,3541.991625195072,RUNNING
2021,3905.0,450.0,37,3,2,RUNNING,false,0,1,14,5,LURKER,engage:LURKER,1983,false,true,0,0,3591.14097129999,RUNNING
2040,3975.0,450.0,37,3,2,RUNNING,false,0,1,14,5,LURKER,engage:LURKER,2002,false,false,0,0,3674.541176405457,RUNNING
2069,3980.0,404.0,37,3,2,RUNNING,false,0,0,15,5,LURKER,engage:LURKER,2031,false,true,4,0,3687.638152602724,RUNNING
2154,4385.0,384.6,37,3,2,UPGRADE_SELECTION,false,0,0,16,5,SPORE_POD,engage:SPORE_POD,2112,false,false,4,0,4068.66671265291,UPGRADE_SELECTION
2155,4385.0,384.6,37,3,2,RUNNING,false,0,0,16,5,SPORE_POD,upgrade:DRONE_COPILOT,2112,false,false,3,0,4068.66671265291,RUNNING
2156,4385.0,384.6,37,3,2,RUNNING,false,0,0,16,5,route,advance,2112,false,true,2,0,4068.66671265291,RUNNING
2160,4395.0,367.6,37,3,2,RUNNING,false,0,0,16,5,route,advance,2114,false,true,0,0,4078.666699891727,RUNNING
2257,4880.0,233.4,37,3,2,RUNNING,false,0,1,17,5,MIRROR,engage:MIRROR,2211,false,true,4,0,4563.666666666671,RUNNING
2280,4975.0,191.6,37,3,2,RUNNING,false,0,1,17,5,LURKER,engage:LURKER,2230,false,true,0,0,4658.666666666668,RUNNING
2319,5210.0,393.2,37,3,2,RUNNING,false,0,1,18,5,LURKER,engage:LURKER,2269,false,true,4,0,4892.136146218384,RUNNING
2356,5375.0,329.6,37,3,2,RUNNING,false,0,1,18,6,SPORE_POD,engage:SPORE_POD,2302,false,true,0,0,5058.6594942801585,RUNNING
2395,5550.0,272.6,37,3,2,RUNNING,false,0,1,19,6,SPORE_POD,engage:SPORE_POD,2341,false,false,4,0,5247.209810240095,RUNNING
2400,5555.0,280.6,37,3,2,RUNNING,false,0,1,19,6,MIRROR,engage:MIRROR,2342,false,true,0,0,5250.1783387040805,RUNNING
2404,5575.0,318.6,37,3,2,RUNNING,false,0,1,19,7,MIRROR,engage:MIRROR,2346,false,true,0,0,5264.675831418146,RUNNING
2479,5840.0,450.0,37,3,2,RUNNING,false,0,1,20,7,MIRROR,engage:MIRROR,2421,false,false,4,0,5551.206590664733,RUNNING
2507,5960.0,450.0,37,3,2,RUNNING,true,0,0,21,7,LURKER,engage:LURKER,2445,false,true,4,0,5644.223874168151,RUNNING
2520,6005.0,450.0,37,3,2,RUNNING,true,0,0,21,7,route,advance,2454,false,true,0,0,5688.795725366605,RUNNING
2628,6575.0,342.6,37,3,2,RUNNING,true,1,1,22,7,SPORE_POD,engage:SPORE_POD,2562,false,true,4,0,5899.999740484022,RUNNING
2633,6580.0,330.8,37,3,2,RUNNING,true,1,0,23,7,SPORE_POD,engage:SPORE_POD,2563,false,true,4,0,5899.999779411419,RUNNING
2640,6595.0,299.0,37,3,2,RUNNING,true,1,0,23,7,route,advance,2566,false,true,0,0,5899.999864531037,RUNNING
2760,6810.0,392.6,37,3,2,RUNNING,true,2,2,23,7,LURKER,engage:LURKER,2686,false,false,0,0,5899.999999999997,RUNNING
2825,6810.0,292.8,37,3,2,RUNNING,true,2,1,24,7,LURKER,engage:LURKER,2751,false,false,4,0,5899.999999999997,RUNNING
2880,6530.0,312.6,37,3,2,RUNNING,true,2,1,24,7,LURKER,engage:LURKER,2802,true,false,0,0,5899.999999999997,RUNNING
2928,6405.0,335.2,11,3,2,RUNNING,true,2,1,24,7,LURKER,damage:engage:LURKER,2850,false,false,0,0,5899.999999999997,RUNNING
2951,6450.0,335.6,11,3,2,RUNNING,true,2,0,25,7,LURKER,engage:LURKER,2873,false,true,4,0,5899.999999999997,RUNNING
2997,6660.0,223.4,11,3,1,RUNNING,true,3,0,27,7,MIRROR,emergency-bomb,2915,false,true,0,0,5899.999999999997,RUNNING
3000,6675.0,247.4,11,3,1,RUNNING,true,3,0,27,7,route,advance,2918,false,true,0,0,5899.999999999997,RUNNING
3081,6845.0,299.6,11,3,1,RUNNING,false,0,0,28,7,SPORE_POD,engage:SPORE_POD,2999,false,false,4,0,6549.78223137732,RUNNING
3115,6990.0,278.6,11,3,1,RUNNING,false,0,1,28,7,MIRROR,upgrade:DEPENDENCY_CORE_COMMIT,3029,false,false,0,0,6678.077794464678,RUNNING
3116,6995.0,287.2,11,3,1,RUNNING,false,0,1,28,7,MIRROR,engage:MIRROR,3030,false,true,0,0,6682.416125294976,RUNNING
3120,7015.0,305.0,11,3,1,RUNNING,false,0,1,28,7,MIRROR,engage:MIRROR,3034,false,true,0,0,6700.62390750476,RUNNING
3130,7065.0,305.6,11,3,1,RUNNING,false,0,1,28,8,MIRROR,engage:MIRROR,3044,false,true,0,0,6749.051997290816,RUNNING
3225,7345.0,340.8,11,3,1,RUNNING,false,0,1,29,8,MIRROR,engage:MIRROR,3139,false,true,4,0,7036.373586190194,RUNNING
3240,7400.0,316.6,11,3,1,RUNNING,false,0,1,29,8,LURKER,engage:LURKER,3150,false,true,0,0,7084.956367578586,RUNNING
3266,7530.0,450.0,11,3,1,RUNNING,false,0,1,30,8,LURKER,engage:LURKER,3176,false,true,4,0,7213.685519693056,RUNNING
3286,7610.0,450.0,11,3,1,BOSS_WARNING,false,0,0,30,8,MIRROR,engage:MIRROR,3192,false,true,0,0,7288.668313558062,BOSS_WARNING
3360,7928.7,450.0,11,3,1,BOSS_WARNING,false,0,0,30,8,MIRROR,engage:MIRROR,3266,false,true,0,0,7288.668313558062,BOSS_WARNING
3474,7928.7,450.0,11,3,1,BOSS_FIGHT,false,0,0,30,8,MIRROR,END:REACHED_BOSS,3379,false,true,0,0,7288.668313558062,BOSS_FIGHT
