tick,x,y,hp,lives,bombs,state,battle,wave,alive,kills,brokenProps,target,reason,worldTick,keyLeft,keyRight,hitstop,ctxHitstop,camera,sessionState
1805,3810.0,357.6,10,3,1,RUNNING,false,0,2,13,4,MIRROR,damage:engage:MIRROR,1770,false,true,0,0,3493.919625479336,RUNNING
1868,3840.0,450.0,10,3,1,RUNNING,false,0,2,14,4,MIRROR,engage:MIRROR,1833,false,false,4,0,3551.997322610081,RUNNING
1889,3920.0,450.0,10,3,0,UPGRADE_SELECTION,false,0,0,16,4,LURKER,emergency-bomb,1849,false,false,0,0,3605.7702486442445,UPGRADE_SELECTION
1890,3920.0,450.0,10,3,0,RUNNING,false,0,0,16,4,LURKER,upgrade:DRONE_COPILOT,1850,false,false,0,0,3609.704711347608,RUNNING
1891,3920.0,450.0,10,3,0,RUNNING,false,0,0,16,4,NEST,engage:NEST,1851,false,false,0,0,3613.0490046454665,RUNNING
1916,3920.0,450.0,10,3,0,RUNNING,false,0,0,16,5,NEST,engage:NEST,1876,false,false,0,0,3631.674084385382,RUNNING
1920,3940.0,450.0,10,3,0,RUNNING,false,0,0,16,5,route,advance,1880,false,true,0,0,3638.286713762196,RUNNING
2040,4540.0,315.6,10,3,0,RUNNING,false,0,2,16,5,SPORE_POD,engage:SPORE_POD,2000,false,true,0,0,4223.666666716236,RUNNING
2087,1850.0,450.0,100,2,0,RUNNING,false,0,0,16,5,SPORE_POD,engage:SPORE_POD,2047,false,false,0,0,4309.3881760377735,RUNNING
2160,4674.4,450.0,100,2,0,RUNNING,false,0,0,16,5,route,advance,2120,false,true,0,0,4358.057069736838,RUNNING
2240,5099.4,311.6,100,2,0,RUNNING,false,0,0,17,5,LURKER,engage:LURKER,2200,false,true,4,0,4767.293159896966,RUNNING
2280,5294.4,360.0,100,2,0,RUNNING,false,0,1,17,5,SPORE_POD,engage:SPORE_POD,2236,false,true,0,0,4977.958246319532,RUNNING
2363,5649.4,353.0,100,2,0,RUNNING,false,0,2,17,6,SPORE_POD,engage:SPORE_POD,2319,false,true,0,0,5334.588697577581,RUNNING
2397,5669.4,254.2,85,2,0,RUNNING,false,0,2,17,6,SPORE_POD,damage:engage:SPORE_POD,2353,false,false,0,0,5379.690152836332,RUNNING
2400,5669.4,238.6,85,2,0,RUNNING,false,0,2,17,6,SPORE_POD,engage:SPORE_POD,2356,false,false,0,0,5380.345377539189,RUNNING
2488,5694.4,188.4,85,2,0,RUNNING,false,0,2,18,6,SPORE_POD,engage:SPORE_POD,2444,false,false,4,0,5406.388102122497,RUNNING
2520,5829.4,450.0,85,2,0,RUNNING,false,0,3,18,6,MIRROR,engage:MIRROR,2472,false,false,0,0,5517.604087398081,RUNNING
2562,5879.4,360.0,85,2,0,RUNNING,false,0,3,18,7,MIRROR,engage:MIRROR,2514,false,true,0,0,5575.4048321832115,RUNNING
2579,5954.4,293.8,85,2,0,RUNNING,true,0,2,19,7,LURKER,engage:LURKER,2531,false,false,4,0,5646.696792818173,RUNNING
2595,6014.4,199.0,85,2,0,RUNNING,true,0,1,20,7,MIRROR,engage:MIRROR,2543,false,true,4,0,5699.284088873701,RUNNING
2640,6184.4,404.0,85,2,0,RUNNING,true,0,1,20,7,LURKER,engage:LURKER,2584,false,false,0,0,5887.30672822982,RUNNING
2644,6184.4,367.6,59,2,0,RUNNING,true,0,1,20,7,LURKER,damage:engage:LURKER,2588,false,false,0,0,5891.6476035229725,RUNNING
2657,6179.4,315.6,59,2,0,RUNNING,true,0,0,21,7,LURKER,engage:LURKER,2601,false,false,4,0,5892.417900219493,RUNNING
2760,6634.4,311.6,59,2,0,RUNNING,true,1,2,21,7,SPORE_POD,engage:SPORE_POD,2700,false,false,0,0,5899.999999154103,RUNNING
2794,6754.4,301.6,59,2,0,RUNNING,true,1,1,22,7,SPORE_POD,engage:SPORE_POD,2734,false,false,4,0,5899.99999999663,RUNNING
2805,6754.4,273.6,59,2,0,RUNNING,true,1,0,23,7,SPORE_POD,engage:SPORE_POD,2741,false,false,4,0,5899.99999999892,RUNNING
2880,6825.0,196.6,59,2,0,RUNNING,true,2,2,23,7,LURKER,engage:LURKER,2812,false,false,0,0,5899.999999999997,RUNNING
3000,6825.0,403.4,59,2,0,RUNNING,true,2,2,23,7,LURKER,engage:LURKER,2932,false,false,0,0,5899.999999999997,RUNNING
3001,6825.0,405.0,59,2,0,RUNNING,true,2,1,24,7,LURKER,engage:LURKER,2933,false,false,4,0,5899.999999999997,RUNNING
3107,6415.0,335.2,33,2,0,RUNNING,true,2,1,24,7,LURKER,damage:engage:LURKER,3035,false,true,0,0,5899.999999999997,RUNNING
3120,6425.0,379.6,33,2,0,RUNNING,true,2,1,24,7,LURKER,engage:LURKER,3048,false,true,0,0,5899.999999999997,RUNNING
3126,6440.0,325.0,33,2,0,RUNNING,true,2,0,25,7,LURKER,engage:LURKER,3054,false,true,4,0,5899.999999999997,RUNNING
3211,6775.0,405.0,11,2,0,RUNNING,true,3,2,25,7,MIRROR,damage:engage:MIRROR,3135,false,false,0,0,5899.999999999997,RUNNING
3240,6775.0,196.6,11,2,0,RUNNING,true,3,2,25,7,MIRROR,engage:MIRROR,3164,false,false,0,0,5899.999999999997,RUNNING
3284,5904.4,450.0,100,1,0,RUNNING,true,3,0,25,7,MIRROR,engage:MIRROR,3208,false,false,0,0,5899.999999999997,RUNNING
3360,6284.4,450.0,100,1,0,RUNNING,false,0,0,25,7,route,advance,3284,false,true,0,0,5968.056191408306,RUNNING
3480,6924.4,450.0,100,1,0,RUNNING,false,0,1,25,7,SPORE_POD,jump,3404,false,true,0,0,6607.70034823199,RUNNING
3488,6964.4,367.6,100,1,0,RUNNING,false,0,2,25,8,SPORE_POD,engage:SPORE_POD,3412,false,true,0,0,6647.958246319518,RUNNING
3594,7299.4,225.8,85,1,0,RUNNING,false,0,3,25,8,SPORE_POD,damage:engage:SPORE_POD,3518,false,false,0,0,7009.386891511096,RUNNING
3600,7299.4,192.8,85,1,0,RUNNING,false,0,3,25,8,SPORE_POD,engage:SPORE_POD,3524,false,false,0,0,7010.633392547909,RUNNING
3695,7299.4,230.8,85,1,0,RUNNING,false,0,2,26,8,SPORE_POD,engage:SPORE_POD,3619,false,false,4,0,7011.388175888968,RUNNING
3720,7374.4,450.0,85,1,0,RUNNING,false,0,2,26,8,MIRROR,engage:MIRROR,3640,false,false,0,0,7076.635731797114,RUNNING
3747,7379.4,394.0,85,1,0,RUNNING,false,0,1,27,8,MIRROR,engage:MIRROR,3667,false,true,4,0,7087.016997845285,RUNNING
3840,7429.4,323.6,85,1,0,RUNNING,false,0,1,27,8,LURKER,engage:LURKER,3756,false,false,0,0,7141.419172867246,RUNNING
3903,7429.4,414.6,85,1,0,RUNNING,false,0,0,28,8,LURKER,engage:LURKER,3819,false,false,4,0,7141.3881771462065,RUNNING
3943,7609.4,411.0,85,1,0,BOSS_WARNING,false,0,0,28,8,MIRROR,engage:MIRROR,3855,false,true,0,0,7288.150773951027,BOSS_WARNING
3960,7694.4,450.0,85,1,0,BOSS_WARNING,false,0,0,28,8,MIRROR,engage:MIRROR,3872,false,true,0,0,7288.150773951027,BOSS_WARNING
4080,7928.2,450.0,85,1,0,BOSS_WARNING,false,0,0,28,8,MIRROR,engage:MIRROR,3992,false,true,0,0,7288.150773951027,BOSS_WARNING
4131,7928.2,450.0,85,1,0,BOSS_FIGHT,false,0,0,28,8,MIRROR,END:REACHED_BOSS,4042,false,true,0,0,7288.150773951027,BOSS_FIGHT
