tick,x,y,hp,lives,bombs,state,battle,wave,alive,kills,brokenProps,target,reason,worldTick,keyLeft,keyRight,hitstop,ctxHitstop,camera,sessionState
2071,5465.0,215.8,7,3,0,RUNNING,false,0,1,18,6,SPORE_POD,engage:SPORE_POD,2028,false,true,4,0,5148.6666243194995,RUNNING
2096,5570.0,396.4,7,3,0,RUNNING,false,0,1,18,7,MIRROR,engage:MIRROR,2049,false,true,0,0,5253.666665271513,RUNNING
2160,5845.0,450.0,7,3,0,RUNNING,false,0,2,18,7,MIRROR,engage:MIRROR,2113,false,false,0,0,5550.437519855266,RUNNING
2162,5845.0,450.0,7,3,0,RUNNING,false,0,1,19,7,MIRROR,engage:MIRROR,2115,false,false,4,0,5552.258608095429,RUNNING
2184,5935.0,450.0,7,3,0,RUNNING,true,0,0,20,7,LURKER,engage:LURKER,2133,false,true,4,0,5619.932289624662,RUNNING
2280,6395.0,266.4,7,3,0,RUNNING,true,1,2,20,7,SPORE_POD,engage:SPORE_POD,2225,false,true,0,0,5899.9659908098365,RUNNING
2309,6575.0,299.0,7,3,0,RUNNING,true,1,1,21,7,SPORE_POD,engage:SPORE_POD,2254,false,false,4,0,5899.999694687112,RUNNING
2314,6575.0,289.6,7,3,0,RUNNING,true,1,0,22,7,SPORE_POD,engage:SPORE_POD,2255,false,false,4,0,5899.999740484045,RUNNING
2400,6805.0,405.0,7,3,0,RUNNING,true,2,2,22,7,LURKER,engage:LURKER,2337,false,false,0,0,5899.999999999577,RUNNING
2485,6805.0,315.0,25,3,0,RUNNING,true,2,1,23,7,LURKER,engage:LURKER,2422,false,false,4,0,5899.999999999997,RUNNING
2520,6615.0,312.6,25,3,0,RUNNING,true,2,1,23,7,LURKER,engage:LURKER,2453,true,false,0,0,5899.999999999997,RUNNING
2578,6355.0,404.0,25,3,0,RUNNING,true,2,0,24,7,LURKER,engage:LURKER,2511,false,false,4,0,5899.999999999997,RUNNING
2640,6645.0,287.8,25,3,0,RUNNING,true,3,2,24,7,MIRROR,engage:MIRROR,2569,false,true,0,0,5899.999999999997,RUNNING
2667,6745.0,403.4,3,3,0,RUNNING,true,3,2,24,7,MIRROR,damage:engage:MIRROR,2596,false,false,0,0,5899.999999999997,RUNNING
2760,6820.0,403.0,3,3,0,RUNNING,true,3,2,24,7,MIRROR,engage:MIRROR,2689,false,false,0,0,5899.999999999997,RUNNING
2841,6815.0,380.8,25,3,0,RUNNING,true,3,0,26,7,MIRROR,engage:MIRROR,2770,false,false,4,0,5899.999999999997,RUNNING
2880,6830.0,345.8,25,3,0,RUNNING,true,3,0,26,7,MEMBRANE,engage:MEMBRANE,2805,false,true,0,0,5899.999999999997,RUNNING
2950,6830.0,254.4,25,3,0,RUNNING,false,0,0,27,7,SPORE_POD,double-jump,2875,false,false,4,0,6541.9804860012055,RUNNING
