tick,x,y,hp,lives,bombs,state,battle,wave,alive,kills,brokenProps,target,reason,worldTick,keyLeft,keyRight,hitstop,ctxHitstop,camera,sessionState
3240,3664.6,365.8,100,3,3,RUNNING,false,0,2,10,2,SLAG_SPITTER,engage:SLAG_SPITTER,3202,false,false,0,0,3376.6499585873717,RUNNING
3249,3664.6,344.0,100,3,3,RUNNING,false,0,1,11,2,SLAG_SPITTER,engage:SLAG_SPITTER,3211,false,false,4,0,3376.6499904081234,RUNNING
3360,3709.6,141.4,100,3,3,RUNNING,false,0,1,11,2,DRILLER,engage:DRILLER,3318,false,false,0,0,3421.6499973640794,RUNNING
3480,3709.6,354.6,100,3,3,RUNNING,false,0,1,11,2,DRILLER,engage:DRILLER,3438,false,false,0,0,3421.6499999999855,RUNNING
3600,3709.6,125.8,100,3,3,RUNNING,false,0,1,11,2,DRILLER,engage:DRILLER,3558,false,false,0,0,3421.6499999999855,RUNNING
3720,3709.6,267.0,100,3,3,RUNNING,false,0,1,11,2,DRILLER,engage:DRILLER,3678,false,false,0,0,3421.6499999999855,RUNNING
3840,3709.6,196.6,100,3,3,RUNNING,false,0,1,11,2,DRILLER,engage:DRILLER,3798,false,false,0,0,3421.6499999999855,RUNNING
3960,3709.6,199.8,100,3,3,RUNNING,false,0,1,11,2,DRILLER,engage:DRILLER,3918,false,false,0,0,3421.6499999999855,RUNNING
4080,3709.6,353.8,100,3,3,RUNNING,false,0,1,11,2,DRILLER,engage:DRILLER,4038,false,false,0,0,3421.6499999999855,RUNNING
4200,3709.6,126.6,100,3,3,RUNNING,false,0,1,11,2,DRILLER,engage:DRILLER,4158,false,false,0,0,3421.6499999999855,RUNNING
4320,3709.6,315.8,100,3,3,RUNNING,false,0,1,11,2,DRILLER,engage:DRILLER,4278,false,false,0,0,3421.6499999999855,RUNNING
4440,3709.6,139.8,100,3,3,RUNNING,false,0,1,11,2,DRILLER,engage:DRILLER,4398,false,false,0,0,3421.6499999999855,RUNNING
4560,3709.6,257.0,100,3,3,RUNNING,false,0,1,11,2,DRILLER,engage:DRILLER,4518,false,false,0,0,3421.6499999999855,RUNNING
4680,3709.6,239.4,100,3,3,RUNNING,false,0,1,11,2,DRILLER,double-jump,4638,false,false,0,0,3421.6499999999855,RUNNING
4800,3709.6,165.8,100,3,3,RUNNING,false,0,1,11,2,DRILLER,engage:DRILLER,4758,false,false,0,0,3421.6499999999855,RUNNING
4920,3709.6,390.0,100,3,3,RUNNING,false,0,1,11,2,DRILLER,engage:DRILLER,4878,false,false,0,0,3421.6499999999855,RUNNING
5040,3709.6,121.4,100,3,3,RUNNING,false,0,1,11,2,DRILLER,engage:DRILLER,4998,false,false,0,0,3421.6499999999855,RUNNING
5160,3709.6,286.6,100,3,3,RUNNING,false,0,1,11,2,DRILLER,engage:DRILLER,5118,false,false,0,0,3421.6499999999855,RUNNING
5280,3709.6,163.4,100,3,3,RUNNING,false,0,1,11,2,DRILLER,engage:DRILLER,5238,false,false,0,0,3421.6499999999855,RUNNING
5400,3709.6,243.4,100,3,3,RUNNING,false,0,1,11,2,DRILLER,engage:DRILLER,5358,false,false,0,0,3421.6499999999855,RUNNING
5400,3709.6,243.4,100,3,3,RUNNING,false,0,1,11,2,DRILLER,progress-stalled:2138,5358,false,false,0,0,3421.6499999999855,RUNNING
5520,3709.6,291.8,100,3,3,RUNNING,false,0,1,11,2,DRILLER,engage:DRILLER,5478,false,false,0,0,3421.6499999999855,RUNNING
5640,3709.6,141.4,100,3,3,RUNNING,false,0,1,11,2,DRILLER,engage:DRILLER,5598,false,false,0,0,3421.6499999999855,RUNNING
5760,3709.6,354.6,100,3,3,RUNNING,false,0,1,11,2,DRILLER,engage:DRILLER,5718,false,false,0,0,3421.6499999999855,RUNNING
5880,3709.6,125.8,100,3,3,RUNNING,false,0,1,11,2,DRILLER,engage:DRILLER,5838,false,false,0,0,3421.6499999999855,RUNNING
6000,3709.6,267.0,100,3,3,RUNNING,false,0,1,11,2,DRILLER,engage:DRILLER,5958,false,false,0,0,3421.6499999999855,RUNNING
6000,3709.6,267.0,100,3,3,RUNNING,false,0,1,11,2,DRILLER,progress-stalled:2738,5958,false,false,0,0,3421.6499999999855,RUNNING
6120,3709.6,196.6,100,3,3,RUNNING,false,0,1,11,2,DRILLER,engage:DRILLER,6078,false,false,0,0,3421.6499999999855,RUNNING
6240,3709.6,199.8,100,3,3,RUNNING,false,0,1,11,2,DRILLER,engage:DRILLER,6198,false,false,0,0,3421.6499999999855,RUNNING
6360,3709.6,353.8,100,3,3,RUNNING,false,0,1,11,2,DRILLER,engage:DRILLER,6318,false,false,0,0,3421.6499999999855,RUNNING
6480,3709.6,126.6,100,3,3,RUNNING,false,0,1,11,2,DRILLER,engage:DRILLER,6438,false,false,0,0,3421.6499999999855,RUNNING
6600,3709.6,315.8,100,3,3,RUNNING,false,0,1,11,2,DRILLER,engage:DRILLER,6558,false,false,0,0,3421.6499999999855,RUNNING
6600,3709.6,315.8,100,3,3,RUNNING,false,0,1,11,2,DRILLER,progress-stalled:3338,6558,false,false,0,0,3421.6499999999855,RUNNING
6720,3709.6,139.8,100,3,3,RUNNING,false,0,1,11,2,DRILLER,engage:DRILLER,6678,false,false,0,0,3421.6499999999855,RUNNING
6840,3709.6,257.0,100,3,3,RUNNING,false,0,1,11,2,DRILLER,engage:DRILLER,6798,false,false,0,0,3421.6499999999855,RUNNING
6960,3709.6,239.4,100,3,3,RUNNING,false,0,1,11,2,DRILLER,double-jump,6918,false,false,0,0,3421.6499999999855,RUNNING
7080,3709.6,165.8,100,3,3,RUNNING,false,0,1,11,2,DRILLER,engage:DRILLER,7038,false,false,0,0,3421.6499999999855,RUNNING
7200,3709.6,390.0,100,3,3,RUNNING,false,0,1,11,2,DRILLER,engage:DRILLER,7158,false,false,0,0,3421.6499999999855,RUNNING
7200,3709.6,390.0,100,3,3,RUNNING,false,0,1,11,2,DRILLER,progress-stalled:3938,7158,false,false,0,0,3421.6499999999855,RUNNING
7277,3709.6,390.0,100,3,3,RUNNING,false,0,0,12,2,DRILLER,jump,7235,false,false,4,0,3421.6499999999855,RUNNING
7320,3904.6,351.0,100,3,3,RUNNING,false,0,1,12,2,INTERRUPT,engage:INTERRUPT,7274,false,true,0,0,3588.366743374983,RUNNING
7440,4279.6,296.0,100,3,3,RUNNING,true,0,2,12,2,INTERRUPT,engage:INTERRUPT,7394,false,false,0,0,3991.024209650445,RUNNING
7463,4229.6,353.0,100,3,3,RUNNING,true,0,1,13,2,INTERRUPT,engage:INTERRUPT,7417,false,false,4,0,3945.4430373865866,RUNNING
7560,4389.6,450.0,100,3,3,RUNNING,true,0,1,13,2,SLAG_SPITTER,engage:SLAG_SPITTER,7510,false,false,0,0,4101.6433897173765,RUNNING
7590,4394.6,450.0,100,3,3,RUNNING,true,0,0,14,2,SLAG_SPITTER,engage:SLAG_SPITTER,7540,false,false,4,0,4106.381717509482,RUNNING
7680,4824.6,450.0,100,3,3,RUNNING,true,1,2,14,2,SLAG_SPITTER,engage:SLAG_SPITTER,7626,false,true,0,0,4199.999521178414,RUNNING
7704,4914.6,450.0,100,3,3,RUNNING,true,1,1,15,2,SLAG_SPITTER,engage:SLAG_SPITTER,7650,false,false,4,0,4199.999990312139,RUNNING
7711,4929.6,450.0,100,3,3,RUNNING,true,1,0,16,2,SLAG_SPITTER,engage:SLAG_SPITTER,7653,false,true,4,0,4199.999994050442,RUNNING
7776,5125.0,317.0,100,3,3,RUNNING,true,2,1,17,2,INTERRUPT,engage:INTERRUPT,7714,false,false,4,0,4199.999999999705,RUNNING
7800,5130.0,411.0,100,3,3,RUNNING,true,2,1,17,2,route,advance,7734,false,true,0,0,4199.999999999989,RUNNING
7920,4870.0,199.8,100,3,3,RUNNING,true,2,1,17,2,INTERRUPT,engage:INTERRUPT,7854,true,false,0,0,4199.999999999997,RUNNING
7966,4640.0,227.6,100,3,3,RUNNING,true,2,0,18,2,INTERRUPT,engage:INTERRUPT,7900,true,false,4,0,4199.999999999997,RUNNING
8040,4965.0,450.0,100,3,3,RUNNING,true,3,2,18,2,DRILLER,engage:DRILLER,7970,false,false,0,0,4199.999999999997,RUNNING
8071,4965.0,450.0,100,3,3,UPGRADE_SELECTION,true,3,1,19,2,DRILLER,engage:DRILLER,8001,false,false,4,0,4199.999999999997,UPGRADE_SELECTION
8072,4965.0,450.0,100,3,3,RUNNING,true,3,1,19,2,DRILLER,upgrade:SHIELD_REBOOT,8001,false,false,3,0,4199.999999999997,RUNNING
8073,4965.0,450.0,100,3,3,RUNNING,true,3,1,19,2,DRILLER,engage:DRILLER,8001,false,false,2,0,4199.999999999997,RUNNING
8076,4965.0,450.0,100,3,3,RUNNING,true,3,0,20,2,DRILLER,engage:DRILLER,8002,false,false,4,0,4199.999999999997,RUNNING
8160,5130.0,189.4,100,3,3,RUNNING,false,0,1,20,2,DRILLER,engage:DRILLER,8082,false,false,0,0,4840.865320703021,RUNNING
8280,5130.0,384.6,100,3,3,RUNNING,false,0,1,20,2,DRILLER,engage:DRILLER,8202,false,false,0,0,4841.99999999615,RUNNING
8400,5130.0,195.4,100,3,3,RUNNING,false,0,1,20,2,DRILLER,engage:DRILLER,8322,false,false,0,0,4841.9999999999945,RUNNING
8520,5130.0,318.6,100,3,3,RUNNING,false,0,1,20,2,DRILLER,engage:DRILLER,8442,false,false,0,0,4841.9999999999945,RUNNING
8625,5130.0,185.8,100,3,3,RUNNING,false,0,1,20,3,DRILLER,engage:DRILLER,8547,false,false,0,0,4841.9999999999945,RUNNING
8640,5130.0,287.8,100,3,3,RUNNING,false,0,1,20,3,DRILLER,engage:DRILLER,8562,false,false,0,0,4841.9999999999945,RUNNING
8760,5130.0,233.4,100,3,3,RUNNING,false,0,1,20,3,DRILLER,engage:DRILLER,8682,false,false,0,0,4841.9999999999945,RUNNING
8878,5135.0,430.8,100,3,3,RUNNING,false,0,0,21,3,DRILLER,engage:DRILLER,8800,false,false,4,0,4846.999958587381,RUNNING
8880,5135.0,430.8,100,3,3,RUNNING,false,0,0,21,3,route,advance,8800,false,true,2,0,4846.999958587381,RUNNING
9000,5705.2,384.6,100,3,3,RUNNING,false,0,2,21,3,INTERRUPT,engage:INTERRUPT,8918,false,true,0,0,5388.279234916527,RUNNING
9120,5652.3,195.4,100,3,3,RUNNING,false,0,2,21,3,INTERRUPT,engage:INTERRUPT,9038,false,false,0,0,5364.35113314759,RUNNING
9210,5654.4,311.6,100,3,3,RUNNING,false,0,1,22,3,INTERRUPT,engage:INTERRUPT,9128,false,false,4,0,5366.4499498135065,RUNNING
9240,5801.3,450.0,100,3,3,RUNNING,false,0,1,22,3,SLAG_SPITTER,engage:SLAG_SPITTER,9154,false,true,0,0,5479.822640483413,RUNNING
9360,6134.4,133.6,100,3,3,RUNNING,false,0,2,22,3,SLAG_SPITTER,double-jump,9274,false,false,0,0,5846.395625558304,RUNNING
9380,6134.4,263.6,85,3,3,RUNNING,false,0,2,22,3,SLAG_SPITTER,damage:engage:SLAG_SPITTER,9294,false,false,0,0,5846.399830448694,RUNNING
9480,6134.4,292.8,85,3,3,RUNNING,false,0,2,22,3,SLAG_SPITTER,engage:SLAG_SPITTER,9394,false,false,0,0,5846.399999999988,RUNNING
9600,6134.4,182.8,85,3,3,RUNNING,false,0,2,22,3,SLAG_SPITTER,engage:SLAG_SPITTER,9514,false,false,0,0,5846.4,RUNNING
9720,6134.4,243.6,85,3,3,RUNNING,false,0,2,22,3,SLAG_SPITTER,engage:SLAG_SPITTER,9634,false,false,0,0,5846.4,RUNNING
9840,6134.4,318.4,85,3,3,RUNNING,false,0,2,22,3,SLAG_SPITTER,engage:SLAG_SPITTER,9754,false,false,0,0,5846.4,RUNNING
9960,6134.4,148.8,85,3,3,RUNNING,false,0,2,22,3,SLAG_SPITTER,engage:SLAG_SPITTER,9874,false,false,0,0,5846.4,RUNNING
10075,6134.4,402.0,85,3,3,RUNNING,false,0,1,23,3,SLAG_SPITTER,engage:SLAG_SPITTER,9989,false,false,4,0,5846.4,RUNNING
10080,6139.4,402.0,85,3,3,RUNNING,false,0,1,23,3,DRILLER,engage:DRILLER,9990,false,true,0,0,5847.15,RUNNING
10197,6179.4,148.8,85,3,3,RUNNING,false,0,1,24,3,DRILLER,engage:DRILLER,10107,false,false,4,0,5891.399999558901,RUNNING
10200,6179.4,148.8,85,3,3,RUNNING,false,0,1,24,3,DRILLER,engage:DRILLER,10107,false,false,1,0,5891.399999558901,RUNNING
10217,6179.4,156.8,85,3,3,RUNNING,false,0,0,25,3,DRILLER,engage:DRILLER,10123,false,false,4,0,5891.39999996725,RUNNING
10320,6674.4,357.6,85,3,3,RUNNING,true,1,2,25,3,INTERRUPT,engage:INTERRUPT,10222,false,true,0,0,6341.298472149644,RUNNING
10400,6944.4,290.4,85,3,3,RUNNING,true,1,1,26,3,INTERRUPT,engage:INTERRUPT,10302,false,false,4,0,6349.999980361444,RUNNING
10440,6879.4,286.8,85,3,3,RUNNING,true,1,1,26,3,INTERRUPT,engage:INTERRUPT,10338,false,false,0,0,6349.999999943481,RUNNING
10472,6879.4,320.8,85,3,3,RUNNING,true,1,0,27,3,INTERRUPT,engage:INTERRUPT,10370,false,false,4,0,6349.999999999688,RUNNING
10550,7084.4,450.0,85,3,3,RUNNING,true,2,1,28,3,DRILLER,engage:DRILLER,10444,false,false,4,0,6349.999999999997,RUNNING
10560,7114.4,450.0,85,3,3,RUNNING,true,2,1,28,3,route,advance,10450,false,true,0,0,6349.999999999997,RUNNING
10680,7280.0,450.0,85,3,3,RUNNING,true,2,1,28,3,route,advance,10570,false,true,0,0,6349.999999999997,RUNNING
10800,7280.0,450.0,85,3,3,RUNNING,true,2,1,28,3,route,advance,10690,false,true,0,0,6349.999999999997,RUNNING
10897,6940.0,450.0,85,3,3,RUNNING,true,2,0,29,3,DRILLER,engage:DRILLER,10787,true,false,4,0,6349.999999999997,RUNNING
10920,7035.0,450.0,85,3,3,RUNNING,true,2,0,29,3,route,advance,10806,false,true,0,0,6349.999999999997,RUNNING
11040,7145.0,450.0,85,3,3,RUNNING,true,3,2,29,3,SLAG_SPITTER,engage:SLAG_SPITTER,10926,false,false,0,0,6349.999999999997,RUNNING
11059,7145.0,384.6,85,3,3,RUNNING,true,3,1,30,3,SLAG_SPITTER,engage:SLAG_SPITTER,10945,false,false,4,0,6349.999999999997,RUNNING
11064,7150.0,375.8,85,3,3,RUNNING,true,3,0,31,3,SLAG_SPITTER,engage:SLAG_SPITTER,10946,false,true,4,0,6349.999999999997,RUNNING
11160,7280.0,188.0,100,3,3,RUNNING,false,0,1,31,3,SLAG_SPITTER,engage:SLAG_SPITTER,11038,false,false,0,0,6991.838601223009,RUNNING
11280,7280.0,318.6,100,3,3,RUNNING,false,0,1,31,3,SLAG_SPITTER,engage:SLAG_SPITTER,11158,false,false,0,0,6991.99999999945,RUNNING
11285,7280.0,303.4,85,3,3,RUNNING,false,0,1,31,3,SLAG_SPITTER,damage:engage:SLAG_SPITTER,11163,false,false,0,0,6991.9999999997535,RUNNING
11400,7280.0,287.8,85,3,3,RUNNING,false,0,1,31,3,SLAG_SPITTER,engage:SLAG_SPITTER,11278,false,false,0,0,6991.9999999999945,RUNNING
11478,7280.0,311.6,70,3,3,RUNNING,false,0,1,31,3,SLAG_SPITTER,damage:engage:SLAG_SPITTER,11356,false,false,0,0,6991.9999999999945,RUNNING
11520,7280.0,233.4,70,3,3,RUNNING,false,0,1,31,3,SLAG_SPITTER,engage:SLAG_SPITTER,11398,false,false,0,0,6991.9999999999945,RUNNING
11640,7280.0,450.0,70,3,3,RUNNING,false,0,1,31,3,SLAG_SPITTER,engage:SLAG_SPITTER,11518,false,false,0,0,6991.9999999999945,RUNNING
11760,7285.0,181.8,70,3,3,RUNNING,false,0,1,31,3,SLAG_SPITTER,engage:SLAG_SPITTER,11638,false,false,0,0,6996.999999980053,RUNNING
11880,7290.0,353.0,70,3,3,RUNNING,false,0,1,31,3,SLAG_SPITTER,engage:SLAG_SPITTER,11758,false,false,0,0,6999.781473437495,RUNNING
11947,7290.0,437.6,70,3,3,RUNNING,false,0,0,32,3,SLAG_SPITTER,engage:SLAG_SPITTER,11825,false,false,4,0,7001.999958587381,RUNNING
12000,7530.0,450.0,70,3,3,RUNNING,false,0,2,32,3,DRILLER,END:STEP_LIMIT,11873,false,true,0,0,7213.678265263975,RUNNING
