tick,x,y,hp,lives,bombs,state,battle,wave,alive,kills,brokenProps,target,reason,worldTick,keyLeft,keyRight,hitstop,ctxHitstop,camera,sessionState
1560,3875.0,450.0,27,3,3,RUNNING,false,0,1,15,2,WARDEN,jump,1506,false,false,0,0,3586.9983501939364,RUNNING
1578,3930.0,318.6,27,3,3,RUNNING,false,0,0,16,2,WARDEN,engage:WARDEN,1524,false,true,4,0,3618.4079700650327,RUNNING
1678,4410.0,377.8,27,3,3,RUNNING,false,0,2,16,3,SENTINEL,engage:SENTINEL,1620,false,true,0,0,4093.6666674612034,RUNNING
1680,4420.0,356.0,27,3,3,RUNNING,false,0,2,16,3,SENTINEL,engage:SENTINEL,1622,false,true,0,0,4103.666667240719,RUNNING
1684,4440.0,319.6,27,3,3,RUNNING,false,0,1,17,3,SENTINEL,engage:SENTINEL,1626,false,true,4,0,4123.6666669663255,RUNNING
1800,4870.0,291.6,27,3,3,RUNNING,false,0,2,17,3,WARDEN,engage:WARDEN,1738,false,false,0,0,4581.887075325186,RUNNING
1845,4865.0,381.6,3,3,3,RUNNING,false,0,2,17,3,WARDEN,damage:engage:WARDEN,1783,false,false,0,0,4577.139943532819,RUNNING
1890,4865.0,165.4,3,3,3,RUNNING,false,0,1,18,3,WARDEN,engage:WARDEN,1828,false,false,4,0,4577.0000932834255,RUNNING
1920,4865.0,287.6,3,3,3,RUNNING,false,0,1,18,3,WARDEN,engage:WARDEN,1854,false,false,0,0,4577.000001363629,RUNNING
1928,4865.0,406.8,3,3,3,RUNNING,false,0,0,19,3,WARDEN,engage:WARDEN,1862,false,false,4,0,4577.000000371575,RUNNING
2013,5270.0,450.0,3,3,3,RUNNING,true,0,0,20,3,SENTINEL,engage:SENTINEL,1943,false,true,4,0,4953.66672102056,RUNNING
2040,5385.0,450.0,3,3,3,RUNNING,true,0,0,20,3,route,advance,1966,false,true,0,0,5068.666667960463,RUNNING
2088,5225.0,289.6,3,3,3,UPGRADE_SELECTION,true,1,1,21,3,RIGGER,engage:RIGGER,2014,false,false,4,0,4965.248202929702,UPGRADE_SELECTION
2089,5225.0,289.6,3,3,3,RUNNING,true,1,1,21,3,RIGGER,upgrade:COMMIT_RICOCHET,2014,false,false,3,0,4965.248202929702,RUNNING
2090,5225.0,289.6,3,3,3,RUNNING,true,1,1,21,3,route,advance,2014,false,true,2,0,4965.248202929702,RUNNING
2160,5565.0,251.6,3,3,3,RUNNING,true,1,1,21,3,RIGGER,engage:RIGGER,2082,false,true,0,0,5197.674363727564,RUNNING
2177,5640.0,448.8,3,3,3,RUNNING,true,1,0,22,3,RIGGER,engage:RIGGER,2099,false,true,4,0,5199.853221133494,RUNNING
2234,5905.0,450.0,3,3,2,RUNNING,true,2,0,24,3,SENTINEL,emergency-bomb,2152,false,true,0,0,5199.999973339604,RUNNING
2280,6105.0,450.0,3,3,2,RUNNING,true,3,2,24,3,WARDEN,engage:WARDEN,2198,false,false,0,0,5199.999999984895,RUNNING
2400,6110.0,185.4,3,3,2,RUNNING,true,3,2,24,3,WARDEN,engage:WARDEN,2318,false,false,0,0,5199.999999999997,RUNNING
2485,6110.0,111.6,3,3,1,RUNNING,true,3,0,26,3,WARDEN,emergency-bomb,2403,false,false,0,0,5199.999999999997,RUNNING
2520,6130.0,286.6,3,3,1,RUNNING,true,3,0,26,3,route,advance,2438,false,true,0,0,5199.999999999997,RUNNING
2640,6140.0,94.4,3,3,1,RUNNING,false,0,1,26,3,WARDEN,engage:WARDEN,2558,false,false,0,0,5851.999994996348,RUNNING
2760,6135.0,289.6,3,3,1,RUNNING,false,0,1,26,3,WARDEN,engage:WARDEN,2678,false,false,0,0,5847.000006930119,RUNNING
2880,6140.0,100.4,3,3,1,RUNNING,false,0,1,26,3,WARDEN,engage:WARDEN,2798,false,false,0,0,5848.929375,RUNNING
3000,6140.0,223.6,3,3,1,RUNNING,false,0,1,26,3,WARDEN,engage:WARDEN,2918,false,false,0,0,5851.999999989586,RUNNING
3120,6135.0,192.8,3,3,1,RUNNING,false,0,1,26,3,WARDEN,engage:WARDEN,3038,false,false,0,0,5847.023431201178,RUNNING
3238,6135.0,155.4,3,3,1,RUNNING,false,0,0,27,3,WARDEN,engage:WARDEN,3156,false,false,4,0,5847.000000000107,RUNNING
3240,6135.0,155.4,3,3,1,RUNNING,false,0,0,27,3,route,advance,3156,false,true,2,0,5847.000000000107,RUNNING
3360,6765.0,241.6,3,3,1,RUNNING,false,0,2,27,3,RIGGER,engage:RIGGER,3274,false,true,0,0,6448.607344544736,RUNNING
3389,6850.0,279.0,3,3,1,RUNNING,false,0,1,28,3,RIGGER,engage:RIGGER,3303,false,false,4,0,6554.896463021306,RUNNING
3450,6990.0,450.0,3,3,1,RUNNING,false,0,0,29,3,SENTINEL,engage:SENTINEL,3360,false,false,4,0,6701.747654257933,RUNNING
3480,7120.0,318.0,3,3,1,RUNNING,false,0,1,29,3,RIGGER,engage:RIGGER,3386,false,true,0,0,6804.077158428961,RUNNING
3536,7400.0,295.0,3,3,1,RUNNING,false,0,1,30,3,RIGGER,engage:RIGGER,3442,false,true,4,0,7083.666712455993,RUNNING
3582,7610.0,376.6,3,3,1,BOSS_WARNING,false,0,0,30,3,WARDEN,engage:WARDEN,3484,false,true,0,0,7288.666666725136,BOSS_WARNING
3600,7700.0,450.0,3,3,1,BOSS_WARNING,false,0,0,30,3,WARDEN,engage:WARDEN,3502,false,true,0,0,7288.666666725136,BOSS_WARNING
3720,7928.7,450.0,3,3,1,BOSS_WARNING,false,0,0,30,3,WARDEN,engage:WARDEN,3622,false,true,0,0,7288.666666725136,BOSS_WARNING
3770,7928.7,450.0,3,3,1,BOSS_FIGHT,false,0,0,30,3,WARDEN,END:REACHED_BOSS,3671,false,true,0,0,7288.666666725136,BOSS_FIGHT
