tick,x,y,hp,lives,bombs,state,battle,wave,alive,kills,brokenProps,target,reason,worldTick,keyLeft,keyRight,hitstop,ctxHitstop,camera,sessionState
4920,8315.0,83.4,25,2,0,RUNNING,false,0,4,30,8,MIRROR,engage:MIRROR,4834,false,false,0,0,8025.396390261735,RUNNING
5040,8415.0,131.8,25,2,0,RUNNING,false,0,4,30,8,MIRROR,engage:MIRROR,4954,false,false,0,0,8126.989154036826,RUNNING
5160,8505.0,-18.6,25,2,0,RUNNING,false,0,5,30,8,MIRROR,engage:MIRROR,5074,false,false,0,0,8216.635796038803,RUNNING
5227,8590.0,407.0,3,2,0,RUNNING,false,0,5,30,8,MIRROR,damage:engage:MIRROR,5141,false,false,0,0,8298.894065483799,RUNNING
5260,8585.0,241.6,3,2,0,RUNNING,false,0,4,31,8,SPORE_POD,engage:SPORE_POD,5174,false,false,4,0,8297.696653630379,RUNNING
5280,8590.0,182.4,3,2,0,RUNNING,false,0,4,31,8,LURKER,engage:LURKER,5190,false,false,0,0,8301.680471857606,RUNNING
5323,5900.0,450.0,100,1,0,RUNNING,false,0,0,31,8,LURKER,engage:LURKER,5233,false,false,0,0,8222.634936332204,RUNNING
5400,8610.0,214.6,100,1,0,RUNNING,false,0,0,31,8,NEST,engage:NEST,5310,false,true,0,0,8304.899712507628,RUNNING
5520,9005.0,96.6,100,1,0,RUNNING,false,0,3,31,8,LURKER,double-jump,5430,false,false,0,0,8716.964946342256,RUNNING
5560,8930.0,303.0,100,1,0,RUNNING,false,0,2,32,8,LURKER,engage:LURKER,5470,false,false,4,0,8651.871062912487,RUNNING
5586,8975.0,290.8,100,1,0,RUNNING,false,0,2,32,9,LURKER,engage:LURKER,5492,false,false,0,0,8682.986913041328,RUNNING
5640,8975.0,191.8,100,1,0,RUNNING,false,0,2,32,9,LURKER,engage:LURKER,5546,false,false,0,0,8686.99938041548,RUNNING
5667,8975.0,255.8,100,1,0,RUNNING,false,0,0,34,9,LURKER,engage:LURKER,5573,false,false,4,0,8686.999992301404,RUNNING
5760,9420.0,150.6,100,1,0,RUNNING,false,0,2,34,9,SPORE_POD,engage:SPORE_POD,5662,false,true,0,0,9103.666681477584,RUNNING
5808,9515.0,255.0,100,1,0,UPGRADE_SELECTION,false,0,1,35,9,SPORE_POD,engage:SPORE_POD,5710,false,false,4,0,9222.80111507143,UPGRADE_SELECTION
5809,9515.0,255.0,100,1,0,RUNNING,false,0,1,35,9,SPORE_POD,upgrade:DRONE_COPILOT,5710,false,false,3,0,9222.80111507143,RUNNING
5810,9515.0,255.0,100,1,0,RUNNING,false,0,1,35,9,MIRROR,engage:MIRROR,5710,false,true,2,0,9222.80111507143,RUNNING
5873,9670.0,375.8,100,1,0,RUNNING,false,0,1,35,10,MIRROR,engage:MIRROR,5771,false,true,0,0,9381.784989660471,RUNNING
5880,9705.0,331.0,100,1,0,RUNNING,false,0,1,35,10,MIRROR,engage:MIRROR,5778,false,true,0,0,9397.680756779371,RUNNING
5972,9835.0,450.0,100,1,0,RUNNING,false,0,0,36,10,MIRROR,engage:MIRROR,5870,false,false,4,0,9546.93734691526,RUNNING
5990,9905.0,450.0,100,1,0,BOSS_WARNING,false,0,0,36,10,route,advance,5884,false,true,0,0,9587.084747215564,BOSS_WARNING
6000,9955.0,450.0,100,1,0,BOSS_WARNING,false,0,0,36,10,route,advance,5894,false,true,0,0,9587.084747215564,BOSS_WARNING
6120,10227.1,450.0,100,1,0,BOSS_WARNING,false,0,0,36,10,route,advance,6014,false,true,0,0,9587.084747215564,BOSS_WARNING
6178,10227.1,450.0,100,1,0,BOSS_FIGHT,false,0,0,36,10,route,END:REACHED_BOSS,6071,false,true,0,0,9587.084747215564,BOSS_FIGHT
