case,width,height,draw_width,draw_height,index,simulation_publish_ms,edt_dispatch_ms,edt_paint_ms,published,enemies,player_bullets,enemy_bullets,particles
world1_normal_960,960,600,960,600,134,7.137000,0.097300,1.264900,true,6,32,12,120
world1_normal_960,960,600,960,600,135,5.879900,0.099200,1.235800,true,6,32,12,120
world1_normal_960,960,600,960,600,136,7.530400,0.114200,1.353500,true,6,32,12,120
world1_normal_960,960,600,960,600,137,6.281800,0.102100,1.340800,true,6,32,12,120
world1_normal_960,960,600,960,600,138,6.000300,0.096200,1.413900,true,6,32,12,120
world1_normal_960,960,600,960,600,139,8.664800,0.117100,1.582000,true,6,32,12,120
world1_normal_960,960,600,960,600,140,6.337300,0.103200,1.634600,true,6,32,12,120
world1_normal_960,960,600,960,600,141,6.335500,0.113400,2.433300,true,6,32,12,120
world1_normal_960,960,600,960,600,142,7.105000,0.101100,1.343700,true,6,32,12,120
world1_normal_960,960,600,960,600,143,7.304700,0.114500,1.388600,true,6,32,12,120
world1_normal_960,960,600,960,600,144,7.836100,0.102400,1.259100,true,6,32,12,120
world1_normal_960,960,600,960,600,145,6.139900,0.118800,1.403900,true,6,32,12,120
world1_normal_960,960,600,960,600,146,6.004300,0.128700,1.988000,true,6,32,12,120
world1_normal_960,960,600,960,600,147,6.201000,0.151700,1.362100,true,6,32,12,120
world1_normal_960,960,600,960,600,148,5.788800,0.162500,1.454100,true,6,32,12,120
world1_normal_960,960,600,960,600,149,7.167200,0.110800,1.558400,true,6,32,12,120
world1_normal_960,960,600,960,600,150,5.970700,0.103100,1.251800,true,6,32,12,120
world1_normal_960,960,600,960,600,151,6.046500,0.106400,1.476500,true,6,32,12,120
world1_normal_960,960,600,960,600,152,5.833800,0.102100,1.384900,true,6,32,12,120
world1_normal_960,960,600,960,600,153,5.868400,0.108300,1.319600,true,6,32,12,120
world1_normal_960,960,600,960,600,154,5.627100,0.103300,1.249200,true,6,32,12,120
world1_normal_960,960,600,960,600,155,5.819600,0.092100,1.260800,true,6,32,12,120
world1_normal_960,960,600,960,600,156,5.666000,0.111900,1.220200,true,6,32,12,120
world1_normal_960,960,600,960,600,157,6.174200,0.098200,1.515400,true,6,32,12,120
world1_normal_960,960,600,960,600,158,5.863600,0.103000,1.260900,true,6,32,12,120
world1_normal_960,960,600,960,600,159,5.786800,0.107900,1.364100,true,6,32,12,120
world1_normal_960,960,600,960,600,160,6.272700,0.117100,1.382400,true,6,32,12,120
world1_normal_960,960,600,960,600,161,5.927800,0.107800,1.500400,true,6,32,12,120
world1_normal_960,960,600,960,600,162,7.377400,0.101100,1.487500,true,6,32,13,120
world1_normal_960,960,600,960,600,163,8.088300,0.110900,1.317800,true,6,32,12,120
world1_normal_960,960,600,960,600,164,6.279800,0.116000,1.295500,true,6,32,12,120
world1_normal_960,960,600,960,600,165,6.331600,0.097300,1.303000,true,6,32,12,120
world1_normal_960,960,600,960,600,166,5.740200,0.105400,1.433400,true,6,32,13,120
world1_normal_960,960,600,960,600,167,6.188100,0.109900,1.280500,true,7,32,12,120
world1_normal_960,960,600,960,600,168,5.788000,0.104000,1.411900,true,6,32,12,120
world1_normal_960,960,600,960,600,169,6.291700,0.090500,1.241500,true,6,32,12,120
world1_normal_960,960,600,960,600,170,6.213300,0.090000,1.319300,true,6,32,12,120
